BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,WBcode,region_code,pop
77,Uruguay,1990,MF,15,24,1.93,32.09,22.89,57.39,10.19,8.59,1.42,8.351,5.608,2.543,0.2,URY,Latin America and the Caribbean,489
77,Uruguay,1990,MF,25,34,1.85,37.75,25.56,46.14,16.36,14.26,7.07,8.681,5.523,2.731,0.427,URY,Latin America and the Caribbean,439
77,Uruguay,1990,MF,35,44,2.52,46.98,27.73,38.1,17.79,12.39,6.83,8.076,5.271,2.42,0.385,URY,Latin America and the Caribbean,371
77,Uruguay,1990,MF,45,54,4.05,58.96,29.9,27.46,13.27,9.53,5.35,6.976,4.885,1.794,0.298,URY,Latin America and the Caribbean,326
77,Uruguay,1990,MF,55,64,7.79,68.46,28.99,17.33,7.89,6.42,3.4,5.686,4.348,1.142,0.196,URY,Latin America and the Caribbean,315
77,Uruguay,1995,MF,15,24,1.54,31.73,20.47,59.19,17.74,7.54,1.32,8.507,5.57,2.76,0.177,URY,Latin America and the Caribbean,532
77,Uruguay,1995,MF,25,34,1.62,36.33,26.15,45.53,12.25,16.52,8.13,8.815,5.598,2.725,0.493,URY,Latin America and the Caribbean,447
77,Uruguay,1995,MF,35,44,2.1,42.39,27.52,40.62,18.44,14.89,8.52,8.561,5.428,2.665,0.468,URY,Latin America and the Caribbean,399
77,Uruguay,1995,MF,45,54,3.2,55,30.29,29.44,14.31,12.36,7.66,7.521,5.067,2.054,0.4,URY,Latin America and the Caribbean,337
77,Uruguay,1995,MF,55,64,5.78,65.9,30.01,19.96,9.4,8.37,4.77,6.222,4.577,1.383,0.263,URY,Latin America and the Caribbean,303
77,Uruguay,2000,MF,15,24,1.22,33.84,28.55,59.54,16.17,5.4,0.82,8.488,5.768,2.595,0.124,URY,Latin America and the Caribbean,527
77,Uruguay,2000,MF,25,34,1.09,35.22,28.84,50.21,16.48,13.48,6.63,8.956,5.743,2.81,0.402,URY,Latin America and the Caribbean,475
77,Uruguay,2000,MF,35,44,1.33,41.54,32.02,43.1,16.09,14.02,7.42,8.68,5.634,2.617,0.429,URY,Latin America and the Caribbean,426
77,Uruguay,2000,MF,45,54,2,49.9,33.53,35.8,15.84,12.3,7.29,8.067,5.389,2.287,0.392,URY,Latin America and the Caribbean,355
77,Uruguay,2000,MF,55,64,3.44,60.8,35.01,26.21,11.75,9.55,5.77,7.039,5.02,1.712,0.307,URY,Latin America and the Caribbean,297
77,Uruguay,2005,MF,15,24,0.31,37.21,33.72,61.48,19.84,1,0.2,8.4,5.876,2.499,0.024,URY,Latin America and the Caribbean,517
77,Uruguay,2005,MF,25,34,0.41,35.28,31,54.92,22.75,9.4,4.62,9.021,5.847,2.894,0.28,URY,Latin America and the Caribbean,519
77,Uruguay,2005,MF,35,44,0.56,42.4,36.23,44.65,17.53,12.39,6.09,8.76,5.781,2.609,0.37,URY,Latin America and the Caribbean,436
77,Uruguay,2005,MF,45,54,0.85,46.33,35.57,41.33,16.97,11.49,6.57,8.425,5.626,2.438,0.361,URY,Latin America and the Caribbean,384
77,Uruguay,2005,MF,55,64,1.66,57.53,37.53,31.14,12.48,9.67,5.99,7.502,5.3,1.889,0.313,URY,Latin America and the Caribbean,309
77,Uruguay,2010,MF,15,24,0.21,37.03,34.17,62.15,21.61,0.6,0.12,8.465,5.901,2.549,0.014,URY,Latin America and the Caribbean,537
77,Uruguay,2010,MF,25,34,0.29,36.24,32.33,54.06,25.63,9.4,4.63,9.1,5.865,2.955,0.281,URY,Latin America and the Caribbean,517
77,Uruguay,2010,MF,35,44,0.43,40.08,35.01,48.21,21.16,11.28,5.55,8.916,5.822,2.758,0.337,URY,Latin America and the Caribbean,465
77,Uruguay,2010,MF,45,54,0.63,46.49,38.02,41.76,18.31,11.11,5.9,8.517,5.708,2.469,0.34,URY,Latin America and the Caribbean,412
77,Uruguay,2010,MF,55,64,1.45,53.8,36.9,35.1,14.61,9.65,5.73,7.784,5.406,2.07,0.308,URY,Latin America and the Caribbean,327
77,Uruguay,2015,MF,15,24,0.1,40.67,37.98,52.97,21.6,6.26,0.96,8.671,5.914,2.613,0.145,URY,Latin America and the Caribbean,518
77,Uruguay,2015,MF,25,34,0.1,16.54,15.27,67.24,31.21,16.12,10.54,10.41,5.956,3.921,0.533,URY,Latin America and the Caribbean,467
77,Uruguay,2015,MF,35,44,0.33,45.33,40.99,41.14,14.07,13.2,13.07,8.824,5.85,2.448,0.525,URY,Latin America and the Caribbean,461
77,Uruguay,2015,MF,45,54,0.43,49.7,43.03,37.01,12.43,12.87,12.74,8.542,5.774,2.255,0.512,URY,Latin America and the Caribbean,402
77,Uruguay,2015,MF,55,64,0.81,55.69,43.01,31.83,10.46,11.68,11.56,8.005,5.571,1.969,0.465,URY,Latin America and the Caribbean,349
78,Venezuela,1950,MF,15,24,41.38,52.38,12.24,5.57,1.09,0.68,0.09,1.906,1.542,0.348,0.016,VEN,Latin America and the Caribbean,956
78,Venezuela,1950,MF,25,34,46.3,47.8,9.2,4.2,1,1.7,0.42,1.767,1.376,0.349,0.042,VEN,Latin America and the Caribbean,708
78,Venezuela,1950,MF,35,44,54.1,41.1,7.8,3.2,0.8,1.5,0.37,1.484,1.166,0.281,0.037,VEN,Latin America and the Caribbean,545
78,Venezuela,1950,MF,45,54,59.4,36.6,6.9,2.8,0.7,1.1,0.26,1.284,1.026,0.231,0.027,VEN,Latin America and the Caribbean,362
78,Venezuela,1950,MF,55,64,61.9,35.1,6.2,2.1,0.5,0.8,0.37,1.136,0.942,0.171,0.023,VEN,Latin America and the Caribbean,213
78,Venezuela,1955,MF,15,24,36.07,55.03,19.32,7.89,1.84,1.01,0.16,2.369,1.843,0.502,0.023,VEN,Latin America and the Caribbean,1099
78,Venezuela,1955,MF,25,34,42.63,50.24,18.78,5.56,1.74,1.56,0.82,2.135,1.665,0.422,0.048,VEN,Latin America and the Caribbean,878
78,Venezuela,1955,MF,35,44,48.26,46.21,16.64,3.96,1.29,1.57,0.8,1.86,1.478,0.334,0.047,VEN,Latin America and the Caribbean,622
78,Venezuela,1955,MF,45,54,55.42,40.51,13.26,2.9,0.97,1.18,0.59,1.52,1.238,0.247,0.035,VEN,Latin America and the Caribbean,442
78,Venezuela,1955,MF,55,64,63.68,33.06,12.08,2.39,0.82,0.87,0.46,1.257,1.033,0.197,0.027,VEN,Latin America and the Caribbean,261
78,Venezuela,1960,MF,15,24,29.42,57.47,32.82,12.09,2.78,1.02,0.16,3.085,2.33,0.732,0.024,VEN,Latin America and the Caribbean,1327
78,Venezuela,1960,MF,25,34,37,53.8,20.3,7.5,2.9,1.7,0.91,2.454,1.85,0.552,0.052,VEN,Latin America and the Caribbean,1046
78,Venezuela,1960,MF,35,44,47.7,44.9,24.6,5.4,2.4,1.9,0.99,2.191,1.682,0.451,0.058,VEN,Latin America and the Caribbean,734
78,Venezuela,1960,MF,45,54,44.46,51.62,15.54,2.85,1.31,1.08,0.54,1.776,1.5,0.244,0.032,VEN,Latin America and the Caribbean,511
78,Venezuela,1960,MF,55,64,66.4,30.2,16.3,2.6,1.2,0.9,0.53,1.316,1.07,0.217,0.029,VEN,Latin America and the Caribbean,306
78,Venezuela,1965,MF,15,24,25.17,52.69,23.02,19.78,5.22,2.36,0.32,3.712,2.4,1.259,0.054,VEN,Latin America and the Caribbean,1647
78,Venezuela,1965,MF,25,34,36.25,49.69,15.14,11.59,4.29,2.47,1.32,2.773,1.859,0.838,0.076,VEN,Latin America and the Caribbean,1139
78,Venezuela,1965,MF,35,44,44.47,45.83,11.93,7.7,3.21,2.01,1.06,2.195,1.543,0.59,0.061,VEN,Latin America and the Caribbean,883
78,Venezuela,1965,MF,45,54,51.62,41.97,10.74,4.83,2.21,1.58,0.81,1.755,1.311,0.396,0.048,VEN,Latin America and the Caribbean,584
78,Venezuela,1965,MF,55,64,60.09,35.92,8.38,3.02,1.41,0.98,0.52,1.323,1.046,0.248,0.03,VEN,Latin America and the Caribbean,378
78,Venezuela,1970,MF,15,24,14.01,55.85,22.92,27.33,7.44,2.81,0.32,5.072,3.642,1.367,0.063,VEN,Latin America and the Caribbean,2052
78,Venezuela,1970,MF,25,34,34.8,43.2,12.3,18.1,6.56,4,2.14,3.433,1.994,1.316,0.123,VEN,Latin America and the Caribbean,1315
78,Venezuela,1970,MF,35,44,43.4,43.3,7.12,10.9,4.39,2.5,1.34,2.429,1.544,0.808,0.077,VEN,Latin America and the Caribbean,1016
78,Venezuela,1970,MF,45,54,53.3,38,7.49,6.8,3.11,2,1.04,1.865,1.262,0.542,0.061,VEN,Latin America and the Caribbean,687
78,Venezuela,1970,MF,55,64,64.1,30.7,4.6,4,1.88,1.2,0.6,1.272,0.914,0.322,0.036,VEN,Latin America and the Caribbean,444
78,Venezuela,1975,MF,15,24,9,48.13,17.11,36.9,10.52,5.97,0.83,6.282,4.53,1.616,0.136,VEN,Latin America and the Caribbean,2565
78,Venezuela,1975,MF,25,34,23.38,45.54,13.25,24.83,9.47,6.25,3.03,4.473,2.419,1.868,0.186,VEN,Latin America and the Caribbean,1742
78,Venezuela,1975,MF,35,44,32.29,46.71,8.65,16.62,6.51,4.38,2.35,3.349,1.947,1.268,0.134,VEN,Latin America and the Caribbean,1151
78,Venezuela,1975,MF,45,54,42.35,44.41,6.26,10.4,4.51,2.84,1.51,2.439,1.543,0.809,0.087,VEN,Latin America and the Caribbean,842
78,Venezuela,1975,MF,55,64,54.17,37.51,5.31,6.45,3.05,1.87,0.96,1.76,1.189,0.514,0.057,VEN,Latin America and the Caribbean,519
78,Venezuela,1980,MF,15,24,8.01,41.47,17.05,45.26,11.74,5.26,0.75,6.763,4.787,1.856,0.12,VEN,Latin America and the Caribbean,3168
78,Venezuela,1980,MF,25,34,10.4,46.5,14.4,32.5,11.25,10.6,4.81,6.177,3.75,2.119,0.308,VEN,Latin America and the Caribbean,2273
78,Venezuela,1980,MF,35,44,19.2,50.7,10.73,23,7.9,7.1,3.8,4.456,2.433,1.805,0.218,VEN,Latin America and the Caribbean,1406
78,Venezuela,1980,MF,45,54,30.3,51.3,6.28,14.3,5.53,4.1,2.2,3.126,1.888,1.113,0.126,VEN,Latin America and the Caribbean,994
78,Venezuela,1980,MF,55,64,43,45.2,5.77,9,4,2.8,1.45,2.303,1.491,0.726,0.085,VEN,Latin America and the Caribbean,622
78,Venezuela,1985,MF,15,24,10.49,51.42,20.38,29.32,7.09,8.78,1.1,6.098,4.44,1.46,0.198,VEN,Latin America and the Caribbean,3607
78,Venezuela,1985,MF,25,34,11.5,48.83,16.7,27.28,9.48,12.4,4.45,6.311,4.346,1.628,0.337,VEN,Latin America and the Caribbean,2678
78,Venezuela,1985,MF,35,44,16.8,51.99,13.2,20.62,7.11,10.59,4.01,4.759,2.552,1.915,0.292,VEN,Latin America and the Caribbean,1796
78,Venezuela,1985,MF,45,54,28.97,50.97,8.36,13.6,4.86,6.46,2.58,3.399,1.989,1.229,0.181,VEN,Latin America and the Caribbean,1122
78,Venezuela,1985,MF,55,64,40.12,47.13,5.53,8.76,3.56,3.98,1.51,2.461,1.563,0.788,0.11,VEN,Latin America and the Caribbean,765
78,Venezuela,1990,MF,15,24,12.19,57.63,26.73,21.88,11.82,8.3,0.85,5.894,4.342,1.369,0.183,VEN,Latin America and the Caribbean,3848
78,Venezuela,1990,MF,25,34,12.62,54.16,20.55,17.54,11.79,15.68,4.09,6.176,4.235,1.546,0.395,VEN,Latin America and the Caribbean,3158
78,Venezuela,1990,MF,35,44,15.76,56.93,16.48,12.86,8.82,14.45,4.23,5.169,3.266,1.53,0.374,VEN,Latin America and the Caribbean,2240
78,Venezuela,1990,MF,45,54,25.42,55.85,11.02,8.94,5.95,9.78,2.75,3.588,2.086,1.251,0.251,VEN,Latin America and the Caribbean,1353
78,Venezuela,1990,MF,55,64,45.5,45.23,5.16,4.76,3.18,4.51,1.19,2.11,1.379,0.618,0.114,VEN,Latin America and the Caribbean,902
78,Venezuela,1995,MF,15,24,8.55,56.39,38.84,26.88,9.02,8.18,1,6.712,4.961,1.568,0.184,VEN,Latin America and the Caribbean,4241
78,Venezuela,1995,MF,25,34,10.75,50.98,31.2,23.29,10.4,14.98,3.91,6.796,4.762,1.656,0.378,VEN,Latin America and the Caribbean,3586
78,Venezuela,1995,MF,35,44,12.81,53.99,30.25,18.39,8.14,14.81,4.07,6.351,4.519,1.455,0.377,VEN,Latin America and the Caribbean,2636
78,Venezuela,1995,MF,45,54,18.85,56.04,27.63,13.2,5.83,11.91,3.44,4.595,2.678,1.61,0.307,VEN,Latin America and the Caribbean,1732
78,Venezuela,1995,MF,55,64,33.02,52.06,21.86,7.92,3.53,7,1.97,3.211,2.075,0.957,0.179,VEN,Latin America and the Caribbean,1026
78,Venezuela,2000,MF,15,24,8.33,38.85,30.38,44.19,17.1,8.63,1.06,7.716,5.246,2.276,0.194,VEN,Latin America and the Caribbean,4753
78,Venezuela,2000,MF,25,34,7.63,49.14,35.48,26.79,13.5,16.44,4.29,7.594,5.133,2.046,0.415,VEN,Latin America and the Caribbean,3809
78,Venezuela,2000,MF,35,44,9.56,50.06,34.45,24.99,12.3,15.39,4.01,7.112,4.958,1.765,0.388,VEN,Latin America and the Caribbean,3105
78,Venezuela,2000,MF,45,54,13.28,54.74,34.44,18.66,9.28,13.32,3.9,5.952,3.912,1.696,0.344,VEN,Latin America and the Caribbean,2163
78,Venezuela,2000,MF,55,64,23.28,56.78,32.04,11.51,5.6,8.42,2.37,4.066,2.574,1.277,0.216,VEN,Latin America and the Caribbean,1249
78,Venezuela,2005,MF,15,24,7.67,29.08,23.61,50.3,24.78,12.94,1.25,8.311,5.375,2.652,0.284,VEN,Latin America and the Caribbean,5180
78,Venezuela,2005,MF,25,34,4.75,43.08,33.06,34.3,20.47,17.87,4.66,8.581,5.415,2.716,0.451,VEN,Latin America and the Caribbean,4189
78,Venezuela,2005,MF,35,44,6.8,44.31,32.83,33,18.88,15.89,4.14,7.81,5.248,2.162,0.401,VEN,Latin America and the Caribbean,3523
78,Venezuela,2005,MF,45,54,9.4,50.05,35.22,26.56,15.03,13.99,3.83,7.144,4.991,1.797,0.356,VEN,Latin America and the Caribbean,2549
78,Venezuela,2005,MF,55,64,15.89,54.87,35.6,18.75,10.63,10.49,3.03,5.135,2.979,1.885,0.271,VEN,Latin America and the Caribbean,1608
78,Venezuela,2010,MF,15,24,1.75,24.91,20.27,68.08,45.4,5.26,0.64,9.087,5.756,3.213,0.118,VEN,Latin America and the Caribbean,5413
78,Venezuela,2010,MF,25,34,2.53,29.07,22.87,48.12,36.68,20.28,5.29,9.623,5.663,3.449,0.511,VEN,Latin America and the Caribbean,4693
78,Venezuela,2010,MF,35,44,3.35,36.09,27.73,42.66,29.67,17.89,4.67,9.012,5.548,3.012,0.451,VEN,Latin America and the Caribbean,3743
78,Venezuela,2010,MF,45,54,5.02,43.97,32.94,36.04,24.22,14.97,3.9,8.059,5.368,2.314,0.377,VEN,Latin America and the Caribbean,3007
78,Venezuela,2010,MF,55,64,9.61,51.48,35.85,27.27,18.71,11.65,3.41,6.647,4.23,2.116,0.301,VEN,Latin America and the Caribbean,2018
78,Venezuela,2015,MF,15,24,0.09,19.97,19.28,57.81,35.91,22.13,2.19,10.019,5.974,3.559,0.486,VEN,Latin America and the Caribbean,5315
78,Venezuela,2015,MF,25,34,1.72,16.25,13.4,27.58,22.28,54.45,29.32,11.483,5.812,3.996,1.675,VEN,Latin America and the Caribbean,4830
78,Venezuela,2015,MF,35,44,2.34,22.19,14.28,52.64,30.15,22.83,22.6,10.384,5.622,3.853,0.909,VEN,Latin America and the Caribbean,3951
78,Venezuela,2015,MF,45,54,3.29,26.24,16.49,49.71,27.07,20.76,20.55,9.407,5.51,3.071,0.826,VEN,Latin America and the Caribbean,3259
78,Venezuela,2015,MF,55,64,5.57,31.14,18.68,44.57,24.01,18.72,18.53,8.791,5.292,2.753,0.745,VEN,Latin America and the Caribbean,2275
79,Afghanistan,1950,MF,15,24,88.35,10.18,1.91,0.34,0.14,1.14,0.32,0.563,0.451,0.082,0.029,AFG,South Asia,1552
79,Afghanistan,1950,MF,25,34,96.4,2.6,0.35,0.4,0.16,0.6,0.37,0.221,0.149,0.053,0.019,AFG,South Asia,1140
79,Afghanistan,1950,MF,35,44,98.51,1.2,0.12,0.1,0.04,0.19,0.13,0.079,0.057,0.015,0.006,AFG,South Asia,825
79,Afghanistan,1950,MF,45,54,98.58,1.18,0.1,0.08,0.03,0.16,0.11,0.071,0.053,0.013,0.005,AFG,South Asia,580
79,Afghanistan,1950,MF,55,64,98.63,1.14,0.09,0.08,0.03,0.16,0.11,0.069,0.051,0.013,0.005,AFG,South Asia,368
79,Afghanistan,1955,MF,15,24,88.3,10.22,1.95,0.34,0.14,1.14,0.32,0.566,0.454,0.083,0.029,AFG,South Asia,1714
79,Afghanistan,1955,MF,25,34,95.05,3.57,0.5,0.56,0.23,0.82,0.5,0.304,0.205,0.073,0.026,AFG,South Asia,1259
79,Afghanistan,1955,MF,35,44,97.36,1.96,0.23,0.26,0.1,0.42,0.29,0.157,0.107,0.036,0.014,AFG,South Asia,912
79,Afghanistan,1955,MF,45,54,98.54,1.2,0.11,0.09,0.03,0.17,0.12,0.075,0.055,0.014,0.006,AFG,South Asia,640
79,Afghanistan,1955,MF,55,64,98.62,1.14,0.1,0.08,0.03,0.16,0.11,0.069,0.051,0.013,0.005,AFG,South Asia,406
79,Afghanistan,1960,MF,15,24,86.61,11.38,2.08,0.44,0.18,1.57,0.49,0.678,0.524,0.113,0.041,AFG,South Asia,1899
79,Afghanistan,1960,MF,25,34,93.89,4.4,0.65,0.7,0.3,1,0.61,0.376,0.254,0.09,0.032,AFG,South Asia,1396
79,Afghanistan,1960,MF,35,44,96.4,2.6,0.33,0.4,0.16,0.6,0.41,0.221,0.148,0.053,0.02,AFG,South Asia,1012
79,Afghanistan,1960,MF,45,54,98.51,1.2,0.11,0.1,0.04,0.19,0.13,0.079,0.057,0.016,0.006,AFG,South Asia,710
79,Afghanistan,1960,MF,55,64,98.58,1.18,0.1,0.08,0.03,0.16,0.11,0.071,0.053,0.013,0.005,AFG,South Asia,452
79,Afghanistan,1965,MF,15,24,85.74,11.89,1.02,0.78,0.26,1.59,0.49,0.698,0.53,0.127,0.042,AFG,South Asia,2108
79,Afghanistan,1965,MF,25,34,92.38,5.38,0.27,0.75,0.32,1.49,0.89,0.473,0.304,0.122,0.048,AFG,South Asia,1553
79,Afghanistan,1965,MF,35,44,95.04,3.58,0.15,0.56,0.22,0.82,0.56,0.295,0.195,0.073,0.027,AFG,South Asia,1125
79,Afghanistan,1965,MF,45,54,97.35,1.97,0.05,0.26,0.1,0.42,0.29,0.152,0.102,0.036,0.014,AFG,South Asia,791
79,Afghanistan,1965,MF,55,64,98.54,1.2,0,0.09,0.03,0.17,0.12,0.072,0.052,0.014,0.006,AFG,South Asia,505
79,Afghanistan,1970,MF,15,24,77.7,15.42,1.59,2.85,0.89,4.04,1.44,1.387,0.923,0.354,0.11,AFG,South Asia,2334
79,Afghanistan,1970,MF,25,34,91.09,6.21,0.33,0.8,0.35,1.9,1.13,0.568,0.358,0.149,0.061,AFG,South Asia,1732
79,Afghanistan,1970,MF,35,44,93.89,4.4,0.2,0.7,0.28,1,0.67,0.363,0.24,0.09,0.033,AFG,South Asia,1258
79,Afghanistan,1970,MF,45,54,96.4,2.6,0.1,0.4,0.16,0.6,0.41,0.214,0.141,0.053,0.02,AFG,South Asia,884
79,Afghanistan,1970,MF,55,64,98.51,1.2,0,0.1,0.04,0.19,0.13,0.075,0.053,0.016,0.006,AFG,South Asia,568
79,Afghanistan,1975,MF,15,24,75.05,17.12,1.82,3.8,1.15,4.03,1.41,1.537,1.038,0.39,0.109,AFG,South Asia,2637
79,Afghanistan,1975,MF,25,34,84.25,9.49,0.53,1.55,0.71,4.7,2.74,1.175,0.676,0.35,0.149,AFG,South Asia,1938
79,Afghanistan,1975,MF,35,44,92.38,5.38,0.27,0.75,0.32,1.49,0.98,0.475,0.304,0.122,0.049,AFG,South Asia,1410
79,Afghanistan,1975,MF,45,54,95.03,3.59,0.16,0.56,0.24,0.82,0.54,0.296,0.195,0.073,0.027,AFG,South Asia,994
79,Afghanistan,1975,MF,55,64,97.31,1.99,0.06,0.27,0.11,0.43,0.28,0.154,0.103,0.037,0.014,AFG,South Asia,641
79,Afghanistan,1980,MF,15,24,69.71,19.8,3.56,5.71,1.88,4.83,1.71,1.982,1.333,0.518,0.131,AFG,South Asia,2825
79,Afghanistan,1980,MF,25,34,78.4,12.3,0.7,2.2,1.06,7.1,4.15,1.697,0.948,0.524,0.225,AFG,South Asia,2004
79,Afghanistan,1980,MF,35,44,91,6.2,0.33,0.8,0.36,1.9,1.25,0.57,0.358,0.149,0.063,AFG,South Asia,1470
79,Afghanistan,1980,MF,45,54,93.8,4.4,0.2,0.7,0.31,1,0.66,0.364,0.24,0.09,0.033,AFG,South Asia,1039
79,Afghanistan,1980,MF,55,64,96.3,2.6,0.1,0.4,0.17,0.6,0.39,0.214,0.141,0.053,0.02,AFG,South Asia,675
79,Afghanistan,1985,MF,15,24,64.56,23.66,7.58,6.85,2.53,4.93,1.83,2.605,1.962,0.507,0.135,AFG,South Asia,2596
79,Afghanistan,1985,MF,25,34,74.59,14.37,1.19,3.02,1.53,8.02,4.92,2.006,1.129,0.618,0.259,AFG,South Asia,1803
79,Afghanistan,1985,MF,35,44,84.23,9.5,0.53,1.56,0.73,4.71,3.26,1.188,0.677,0.352,0.159,AFG,South Asia,1313
79,Afghanistan,1985,MF,45,54,92.36,5.39,0.27,0.75,0.35,1.49,1.04,0.478,0.305,0.123,0.051,AFG,South Asia,930
79,Afghanistan,1985,MF,55,64,94.99,3.62,0.16,0.57,0.26,0.83,0.57,0.299,0.197,0.074,0.028,AFG,South Asia,607
79,Afghanistan,1990,MF,15,24,64.25,24.38,11.62,6.22,2.43,5.16,1.92,2.871,2.35,0.379,0.141,AFG,South Asia,2730
79,Afghanistan,1990,MF,25,34,69.23,17,2.41,4.88,2.61,8.9,5.49,2.455,1.409,0.759,0.288,AFG,South Asia,1893
79,Afghanistan,1990,MF,35,44,78.4,12.3,0.7,2.2,1.09,7.1,4.93,1.713,0.948,0.525,0.241,AFG,South Asia,1326
79,Afghanistan,1990,MF,45,54,91.09,6.21,0.33,0.8,0.4,1.9,1.33,0.573,0.358,0.15,0.065,AFG,South Asia,950
79,Afghanistan,1990,MF,55,64,93.89,4.4,0.2,0.7,0.33,1,0.69,0.365,0.24,0.091,0.034,AFG,South Asia,622
79,Afghanistan,1995,MF,15,24,68.23,15.04,9.57,11.46,3.95,5.27,1.97,2.986,2.323,0.519,0.145,AFG,South Asia,3854
79,Afghanistan,1995,MF,25,34,63.23,21.95,5.61,5.62,3.11,9.2,5.7,3.022,2.059,0.665,0.298,AFG,South Asia,2667
79,Afghanistan,1995,MF,35,44,74.58,14.37,1.19,3.02,1.56,8.03,5.6,2.021,1.13,0.619,0.273,AFG,South Asia,1832
79,Afghanistan,1995,MF,45,54,84.16,9.53,0.53,1.56,0.8,4.74,3.32,1.197,0.68,0.355,0.161,AFG,South Asia,1299
79,Afghanistan,1995,MF,55,64,92.32,5.42,0.27,0.76,0.37,1.51,1.05,0.482,0.307,0.124,0.051,AFG,South Asia,854
79,Afghanistan,2000,MF,15,24,57.77,17.31,13.39,20,8.35,4.92,1.85,4.121,3.222,0.764,0.135,AFG,South Asia,4458
79,Afghanistan,2000,MF,25,34,63.82,21.89,8.98,4.79,2.72,9.5,5.91,3.216,2.378,0.53,0.308,AFG,South Asia,3052
79,Afghanistan,2000,MF,35,44,69.22,17,2.41,4.88,2.59,8.9,6.23,2.47,1.409,0.758,0.303,AFG,South Asia,2092
79,Afghanistan,2000,MF,45,54,78.4,12.3,0.7,2.2,1.16,7.1,4.99,1.717,0.948,0.527,0.242,AFG,South Asia,1429
79,Afghanistan,2000,MF,55,64,91.09,6.21,0.33,0.8,0.41,1.9,1.33,0.573,0.358,0.15,0.065,AFG,South Asia,949
79,Afghanistan,2005,MF,15,24,55.29,16.44,12.69,23.58,10.23,4.68,1.75,4.205,3.013,1.064,0.129,AFG,South Asia,5737
79,Afghanistan,2005,MF,25,34,67.79,11.3,6.53,11.61,6.89,9.29,5.76,3.428,2.386,0.742,0.301,AFG,South Asia,3862
79,Afghanistan,2005,MF,35,44,63.22,21.96,5.62,5.62,3.08,9.21,6.42,3.037,2.061,0.664,0.313,AFG,South Asia,2643
79,Afghanistan,2005,MF,45,54,74.55,14.39,1.2,3.03,1.65,8.03,5.63,2.027,1.131,0.622,0.273,AFG,South Asia,1769
79,Afghanistan,2005,MF,55,64,83.97,9.63,0.54,1.59,0.83,4.82,3.34,1.214,0.689,0.362,0.163,AFG,South Asia,1164
79,Afghanistan,2010,MF,15,24,45.01,23.62,18.3,26.92,12.22,4.45,1.66,4.704,3.14,1.441,0.122,AFG,South Asia,7015
79,Afghanistan,2010,MF,25,34,57.3,14.22,10.82,19.68,12.07,8.81,5.45,4.553,3.28,0.987,0.285,AFG,South Asia,4690
79,Afghanistan,2010,MF,35,44,63.83,21.88,8.98,4.79,2.73,9.5,6.61,3.23,2.377,0.53,0.322,AFG,South Asia,3175
79,Afghanistan,2010,MF,45,54,69.2,17.01,2.42,4.89,2.77,8.9,6.22,2.477,1.41,0.764,0.303,AFG,South Asia,2122
79,Afghanistan,2010,MF,55,64,78.4,12.3,0.7,2.2,1.2,7.1,4.94,1.717,0.948,0.528,0.241,AFG,South Asia,1347
79,Afghanistan,2015,MF,15,24,22.57,42.36,32.77,26.53,11.55,8.54,3.11,6.245,4.358,1.655,0.233,AFG,South Asia,7278
79,Afghanistan,2015,MF,25,34,51.72,16.66,12.77,21.46,13.25,10.16,6.19,4.969,3.225,1.417,0.327,AFG,South Asia,4651
79,Afghanistan,2015,MF,35,44,67.81,11.15,6.46,11.69,6.74,9.35,6.43,3.446,2.388,0.743,0.316,AFG,South Asia,3052
79,Afghanistan,2015,MF,45,54,63.16,22.02,5.65,5.61,3.21,9.21,6.35,3.045,2.068,0.666,0.311,AFG,South Asia,1947
79,Afghanistan,2015,MF,55,64,74.45,14.44,1.21,3.05,1.68,8.06,5.53,2.033,1.136,0.626,0.272,AFG,South Asia,1189
80,Bahrain,1950,MF,15,24,82.36,13.05,9.27,3.19,1.81,1.41,0.99,1.182,0.945,0.189,0.048,BHR,Middle East and North Africa,22
80,Bahrain,1950,MF,25,34,85,6.9,4.8,5.3,3.42,2.8,2.4,1.29,0.837,0.349,0.104,BHR,Middle East and North Africa,18
80,Bahrain,1950,MF,35,44,85,6.9,4.8,5.3,3.49,2.8,2.45,1.293,0.837,0.351,0.105,BHR,Middle East and North Africa,11
80,Bahrain,1950,MF,45,54,97.3,1.9,1.04,0.4,0.15,0.4,0.31,0.183,0.136,0.033,0.014,BHR,Middle East and North Africa,7
80,Bahrain,1950,MF,55,64,97.4,1.9,1.15,0.35,0.13,0.35,0.27,0.174,0.134,0.028,0.012,BHR,Middle East and North Africa,5
80,Bahrain,1955,MF,15,24,81.52,13.73,9.77,3.38,1.81,1.37,0.95,1.227,0.99,0.19,0.046,BHR,Middle East and North Africa,25
80,Bahrain,1955,MF,25,34,85,6.9,4.8,5.3,3.38,2.8,2.3,1.286,0.837,0.347,0.102,BHR,Middle East and North Africa,21
80,Bahrain,1955,MF,35,44,85,6.9,4.8,5.3,3.49,2.8,2.42,1.292,0.837,0.351,0.104,BHR,Middle East and North Africa,13
80,Bahrain,1955,MF,45,54,90.46,4.68,3.14,3.12,2.01,1.73,1.5,0.8,0.526,0.209,0.065,BHR,Middle East and North Africa,9
